"CODE" "PLOT" "BLOCK" "TREAT" "DATE" "SPEC" "SP_CODE" "LIFE.FORM" "NO_STEMS" "BASAL_A" "HEIGHT_M" "LEAVES" "TRUNK" "WEIGHT" "SURV" "WET..g." "DRY" "WATER" "DBH1" "DBH2" "DBH3" "DBH4" "DBH5" "DBH6" "DBH7" "DBH8" "DBH9" "DBH10" "DBH11" "DBH12" "DBH13" "DBH14" "DBH15" "DBH16" "DBH17" "DBH18" "DBH19" "DBH20" "DBH21" "DBH22" "DBH23" "DBH24" "DBH25" "DBH26" "DBH27" "DBH28" "DBH29" "DBH30" "DBH31" "DBH32" "DBH33" "DBH34" "DBH35" "DBH36" "DBH37" "DBH38" "DBH39" "DBH40" "DBH41" "DBH42" "DBH43" "DBH44" "DBH45" "DBH46" "DBH47"
"488" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Trichospermum pleiostigma" "TRICPL" "tree" 2 13.23 3.6 "1.195" "2.845" "4.04" "KM" 17.07 5.13 11.94 3.4 2.3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"489" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Piptrus argenteus" "PIPTAR" "tree" 1 1.33 3 "1.26" "1.87" "3.13" "KM" 17.64 5.82 11.82 1.3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"490" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Breynia cernua" "BREYCE" "shrub" 2 4.93 2.25 "0.695" "1.715" "2.41" "KM" 13.36 3.64 9.72 2.2 1.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"491" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Amaranthus lividus" "AMARLI" "herb" NA NA NA "0.14681" NA "0.14681" "KM" 18.04 2.59 15.45 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"492" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA "14.055" NA "14.055" "KM" 8.07 1.44 6.63 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"493" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Mikania micrantha" "MIKAMI" "vine" NA NA NA "6.19" NA "6.19" "KM" 7.4 0.64 6.76 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"494" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Piper umbellatum" "PIPEUM" "tree" 1 NA NA "0.22103" NA "0.22103" "KM" 14.62 1.37 13.25 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"495" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Ageratum conyzoides" "AGERCO" "herb" NA NA NA "3.12" NA "3.12" "KM" 6.34 0.76 5.58 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"496" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Bidens pilosa" "BIDEPI" "herb" NA NA NA "1" NA "1" "KM" 5.44 0.59 4.85 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"497" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Euphorbia hirta" "EUPHHI" "herb" NA NA NA "0.03258" NA "0.03258" "KM" 5.34 0.86 4.48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"498" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Paspalum sp. 3" "PASPS3" "grass" NA NA NA "0.10619" NA "0.10619" "KM" 1.83 0.39 1.44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"499" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Crassocephalum crepidioides" "CRASCR" "herb" NA NA NA "0.1495" NA "0.1495" "KM" 14.48 0.52 13.96 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"500" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Hornstedtia scottiana" "HORNSC" "herb" NA NA NA "0.00703" NA "0.00703" "KM" 3.12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"501" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Physalis angulata" "PHYSAN" "herb" NA NA NA "0.00861" NA "0.00861" "KM" 1.94 0.17 1.77 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"502" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Amomum aculatum" "AMOMAC" "herb" NA NA NA "0.0049" NA "0.0049" "KM" 0.89 0.14 0.75 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"503" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Oplismenus compositus" "OPLICO" "grass" NA NA NA "0.0014" NA "0.0014" "KM" 1.4 0.26 1.14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"504" "WG6P6" "P6" "WG6" "CONTROL" "07/12/06" "Passiflora foetida" "PASSFO" "vine" NA NA NA "0.01788" NA "0.01788" "KM" 5.31 0.58 4.73 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
